transaction_time,customer_id,num_items,total_value,num_unique
2000-12-17,01429534  ,1,66,1
2000-12-17,01431292  ,1,225,1
2000-12-17,01437348  ,1,98,1
2000-12-17,01438123  ,1,63,1
2000-12-17,01439632  ,1,39,1
2000-12-17,01452631  ,2,138,1
2000-12-17,01457063  ,1,149,1
2000-12-17,01458954  ,2,678,1
2000-12-17,01500523  ,1,205,1
2000-12-17,01518368  ,1,36,1
2000-12-17,01548020  ,1,39,1
2000-12-17,01554830  ,2,108,1
2000-12-17,01557428  ,1,95,1
2000-12-17,01587722  ,1,121,1
2000-12-17,01594300  ,1,29,1
2000-12-17,01595468  ,1,89,1
2000-12-17,01597042  ,1,25,1
2000-12-17,01602906  ,1,62,1
2000-12-17,01615012  ,1,219,1
2000-12-17,01615661  ,1,126,1
2000-12-17,01616804  ,1,35,1
2000-12-17,01618303  ,1,75,1
2000-12-17,01629491  ,21,8666,2
2000-12-17,01638653  ,1,25,1
2000-12-17,01646993  ,1,18,1
2000-12-17,01648423  ,8,64,1
2000-12-17,01650426  ,1,78,1
2000-12-17,01688047  ,1,278,1
2000-12-17,01688313  ,1,93,1
2000-12-17,01688498  ,21,23069,2
2000-12-17,01703641  ,1,49,1
2000-12-17,01706451  ,1,235,1
2000-12-17,01707304  ,2,58,1
2000-12-17,01712155  ,1,85,1
2000-12-17,01724882  ,1,56,1
2000-12-17,01735253  ,1,199,1
2000-12-17,01741018  ,16,960,1
2000-12-17,01752205  ,2,178,1
2000-12-17,01759082  ,1,399,1
2000-12-17,01768121  ,1,299,1
2000-12-17,01771138  ,1,48,1
2000-12-17,01775624  ,1,39,1
2000-12-17,01777772  ,2,210,1
2000-12-17,01821437  ,2,330,1
2000-12-17,01822151  ,1,29,1
2000-12-17,01836325  ,1,42,1
2000-12-17,01846546  ,1,1613,1
2000-12-17,01875379  ,1,28,1
2000-12-17,01886085  ,2,258,1
2000-12-17,01945706  ,1,289,1
2000-12-17,01954494  ,1,54,1
2000-12-17,01977363  ,1,89,1
2000-12-17,01978087  ,2,158,1
2000-12-17,01979961  ,1,97,1
2000-12-17,01991741  ,1,12,1
2000-12-17,02000152  ,1,65,1
2000-12-17,02001791  ,1,189,1
2000-12-17,02005959  ,1,29,1
2000-12-17,02018423  ,1,13,1
2000-12-17,02026381  ,2,124,1
2000-12-17,02032986  ,1,33,1
2000-12-17,02036069  ,1,15,1
2000-12-17,02039442  ,1,69,1
2000-12-17,02042978  ,1,48,1
2000-12-17,02058634  ,1,50,1
2000-12-17,02063232  ,1,69,1
2000-12-17,02066752  ,1,149,1
2000-12-17,02070278  ,1,110,1
2000-12-17,02079165  ,11,3885,2
2000-12-17,02099422  ,1,48,1
2000-12-17,02100647  ,11,14083,2
2000-12-17,02104102  ,1,45,1
2000-12-17,02106953  ,1,86,1
2000-12-17,02108384  ,1,75,1
2000-12-17,02110622  ,1,25,1
2000-12-17,02129846  ,1,45,1
2000-12-17,02144184  ,1,30,1
2000-12-17,02150086  ,1,20,1
2000-12-17,02159423  ,1,109,1
2000-12-17,02164663  ,1,85,1
2000-12-17,02165455  ,1,55,1
2000-12-17,02165561  ,1,23,1
2000-12-17,02165615  ,1,711,1
2000-12-17,02165639  ,1,85,1
2000-12-18,00075275  ,1,8,1
2000-12-18,00233606  ,1,54,1
2000-12-18,00292528  ,1,81,1
2000-12-18,00557801  ,1,139,1
2000-12-18,00670203  ,1,21,1
2000-12-18,00695848  ,1,25,1
2000-12-18,00755436  ,2,678,1
2000-12-18,00926973  ,1,71,1
2000-12-18,00952934  ,2,192,1
2000-12-18,00968102  ,2,144,1
2000-12-18,01058536  ,1,98,1
2000-12-18,01070484  ,2,361,1
2000-12-18,01073386  ,1,28,1
2000-12-18,01080131  ,2,60,1
2000-12-18,01234567  ,1,435,1
2000-12-18,01241907  ,6,114,1
2000-12-18,01451115  ,1,44,1
2000-12-18,01486292  ,1,119,1
2000-12-18,01528275  ,1,25,1
2000-12-18,01533156  ,1,79,1
2000-12-18,01550399  ,2,130,1
2000-12-18,01571264  ,11,4550,2
2000-12-18,01576696  ,2,48,1
2000-12-18,01590937  ,1,18,1
2000-12-18,01594454  ,1,21,1
2000-12-18,01654509  ,2,50,1
2000-12-18,01680409  ,31,14742,2
2000-12-18,01701555  ,1,75,1
2000-12-18,01703030  ,1,18,1
2000-12-18,01741469  ,1,88,1
2000-12-18,01753042  ,1,35,1
2000-12-18,01780239  ,1,75,1
2000-12-18,01827064  ,1,139,1
2000-12-18,01836226  ,1,23,1
2000-12-18,01847994  ,1,52,1
2000-12-18,01862171  ,1,50,1
2000-12-18,01885187  ,1,88,1
2000-12-18,01896268  ,2,35,1
2000-12-18,01909333  ,1,81,1
2000-12-18,01919264  ,1,70,1
2000-12-18,02002002  ,1,31,1
2000-12-18,02008004  ,1,115,1
2000-12-18,02054650  ,1,65,1
2000-12-18,02067179  ,1,135,1
2000-12-18,02072227  ,1,55,1
2000-12-18,02095875  ,1,179,1
2000-12-18,02106830  ,5,275,1
2000-12-18,02107714  ,2,36,1
2000-12-18,02145013  ,1,49,1
2000-12-18,02147574  ,1,85,1
2000-12-18,02147710  ,1,49,1
2000-12-18,02164601  ,1,799,1
2000-12-18,02165882  ,1,45,1
2000-12-19,00023207  ,1,52,1
2000-12-19,00118996  ,2,178,1
2000-12-19,00213219  ,1,45,1
2000-12-19,00245456  ,1,28,1
2000-12-19,00281799  ,1,66,1
2000-12-20,00063111  ,5,52,1
2000-12-20,00155182  ,1,30,1
2000-12-20,00180955  ,1,32,1
2000-12-20,00195058  ,1,18,1
2000-12-20,00217361  ,1,41,1
2000-12-20,00269032  ,2,178,1
2000-12-20,00288606  ,1,23,1
2000-12-20,00308472  ,1,38,1
2000-12-21,00052627  ,1,18,1
2000-12-21,00101998  ,1,211,1
2000-12-21,00161541  ,1,89,1
2000-12-21,00239530  ,1,45,1
2000-12-21,00321396  ,2,90,1
2000-12-22,00054362  ,1,125,1
2000-12-22,00081108  ,1,189,1
2000-12-22,00099509  ,11,3957,2
2000-12-22,00196024  ,2,170,1
2000-12-22,00305228  ,1,169,1
2000-12-22,00355537  ,3,54,1
2000-12-23,00000000  ,1,36,1
2000-12-23,00020220  ,1,149,1
2000-12-23,00076623  ,2,36,1
2000-12-23,00154581  ,1,199,1
2000-12-23,00191050  ,1,65,1
2000-12-24,00040181  ,1,43,1
2000-12-24,00041638  ,1,120,1
2000-12-24,00043991  ,1,16,1
2000-12-24,00046633  ,1,142,1
2000-12-24,00066433  ,1,119,1
2000-12-24,00066693  ,1,55,1
2000-12-24,00082990  ,1,100,1
2000-12-24,00095907  ,1,90,1
2000-12-24,00201056  ,1,45,1
2000-12-24,00243704  ,21,338105,2
2000-12-24,00337182  ,1,110,1
2000-12-24,00351850  ,1,85,1
2000-12-25,00027908  ,1,69,1
2000-12-25,00080026  ,1,26,1
2000-12-25,00104043  ,1,40,1
2000-12-25,00106849  ,1,100,1
2000-12-25,00159234  ,2,84,1
2000-12-25,00160889  ,1,99,1
2000-12-25,00204941  ,1,39,1
2000-12-25,00219440  ,1,37,1
2000-12-25,00304306  ,1,27,1
2000-12-25,00355322  ,2,58,1
2000-12-26,00045551  ,1,68,1
2000-12-26,00075459  ,12,9172,2
2000-12-26,00389792  ,1,55,1
2000-12-26,00628389  ,1,63,1
2000-12-26,00663014  ,1,40,1
2000-12-26,00735766  ,2,3100,1
2000-12-26,00817868  ,2,538,1
2000-12-26,01037517  ,2,54,1
2000-12-26,01289053  ,1,55,1
2000-12-26,01396638  ,1,65,1
2000-12-26,01469455  ,1,64,1
2000-12-26,01515749  ,1,40,1
2000-12-26,01573206  ,1,185,1
2000-12-26,01581409  ,1,137,1
2000-12-26,01587166  ,3,24,1
2000-12-26,01588231  ,2,36,1
2000-12-26,01630619  ,2,58,1
2000-12-26,01636345  ,1,218,1
2000-12-26,01648850  ,1,45,1
2000-12-26,01671728  ,1,23,1
2000-12-26,01676440  ,3,96,1
2000-12-26,01679878  ,1,90,1
2000-12-26,01681574  ,1,31,1
2000-12-26,01721065  ,1,71,1
2000-12-26,01747270  ,1,18,1
2000-12-26,01753349  ,1,59,1
2000-12-26,01755022  ,1,149,1
2000-12-26,01757781  ,1,55,1
2000-12-26,01772739  ,1,42,1
2000-12-26,01778069  ,4,360,1
2000-12-26,01794663  ,1,58,1
2000-12-26,01830279  ,1,32,1
2000-12-26,01833539  ,3,42,1
2000-12-26,01845747  ,1,66,1
2000-12-26,01873726  ,1,156,1
2000-12-26,01874808  ,1,119,1
2000-12-26,01888461  ,2,47,1
2000-12-26,01906103  ,2,16,1
2000-12-26,01969009  ,1,25,1
2000-12-26,01971071  ,1,85,1
2000-12-26,01985139  ,1,79,1
2000-12-26,02014654  ,2,58,1
2000-12-26,02015781  ,3,207,1
2000-12-26,02023915  ,1,249,1
2000-12-26,02024141  ,1,39,1
2000-12-26,02048727  ,1,15,1
2000-12-26,02066325  ,2,158,1
2000-12-26,02072265  ,1,14,1
2000-12-26,02084916  ,1,199,1
2000-12-26,02122854  ,2,80,1
2000-12-26,02128139  ,1,89,1
2000-12-27,00139861  ,1,28,1
2000-12-27,00151153  ,1,36,1
2000-12-27,00205740  ,1,29,1
2000-12-27,00219570  ,2,274,1
2000-12-27,00338509  ,1,59,1
2000-12-27,00356220  ,1,27,1
2000-12-27,00689250  ,2,16,1
2000-12-27,00689625  ,11,52157,2
2000-12-27,00708456  ,1,29,1
2000-12-27,00713580  ,2,160,1
2000-12-27,00719315  ,5,280,1
2000-12-27,00768139  ,1,21,1
2000-12-27,00899741  ,1,34,1
2000-12-27,00945912  ,1,192,1
2000-12-27,00960496  ,1,23,1
2000-12-27,01071528  ,2,94,1
2000-12-27,01112962  ,1,49,1
2000-12-27,01205343  ,1,18,1
2000-12-27,01317428  ,1,60,1
2000-12-27,01414172  ,1,119,1
2000-12-27,01492002  ,1,14,1
2000-12-27,01510485  ,2,76,1
2000-12-27,01528206  ,1,179,1
2000-12-27,01535921  ,1,56,1
2000-12-27,01556131  ,1,85,1
2000-12-27,01558418  ,1,147,1
2000-12-27,01604993  ,1,35,1
2000-12-27,01622287  ,1,198,1
2000-12-27,01672077  ,1,123,1
2000-12-27,01683080  ,1,120,1
2000-12-27,01711837  ,1,66,1
2000-12-27,01712308  ,1,29,1
2000-12-27,01713220  ,1,29,1
2000-12-27,01727586  ,1,49,1
2000-12-27,01758467  ,1,43,1
2000-12-27,01780550  ,1,59,1
2000-12-27,01796513  ,1,42,1
2000-12-27,01797954  ,1,145,1
2000-12-27,01835052  ,1,65,1
2000-12-27,01850512  ,1,84,1
2000-12-27,01867268  ,2,94,1
2000-12-27,01914771  ,2,58,1
2000-12-27,01947168  ,1,78,1
2000-12-27,01983630  ,1,42,1
2000-12-27,01983791  ,11,229269,2
2000-12-27,02014432  ,1,178,1
2000-12-27,02069470  ,1,92,1
2000-12-27,02089133  ,22,5816,2
2000-12-27,02111650  ,1,38,1
2000-12-27,02167695  ,1,38,1
2000-12-28,00362344  ,2,70,1
2000-12-28,00368322  ,2,36,1
2000-12-28,00522687  ,1,125,1
2000-12-28,00531191  ,1,54,1
2000-12-28,00533768  ,1,23,1
2000-12-28,00559119  ,1,25,1
2000-12-28,00617772  ,1,123,1
2000-12-28,00661669  ,1,89,1
2000-12-28,00788496  ,1,99,1
2000-12-28,00929141  ,1,84,1
2000-12-28,01077322  ,1,85,1
2000-12-28,01331943  ,28,258728,2
2000-12-28,01346800  ,2,250,1
2000-12-28,01442694  ,1,15,1
2000-12-28,01577082  ,1,128,1
2000-12-28,01618907  ,3,87,1
2000-12-28,01651294  ,2,94,1
2000-12-28,01680935  ,2,36,1
2000-12-28,01681475  ,1,69,1
2000-12-28,01686685  ,1,55,1
2000-12-28,01702613  ,2,78,1
2000-12-28,01706291  ,1,39,1
2000-12-28,01718584  ,3,216,1
2000-12-28,01736113  ,1,81,1
2000-12-28,01759419  ,1,170,1
2000-12-28,01773507  ,1,45,1
2000-12-28,01779172  ,1,27,1
2000-12-28,01821413  ,2,94,1
2000-12-28,01856088  ,2,52,1
2000-12-28,01941272  ,1,50,1
2000-12-28,01942422  ,1,75,1
2000-12-28,01943429  ,1,189,1
2000-12-28,01964707  ,1,65,1
2000-12-28,01974690  ,1,129,1
2000-12-28,02004563  ,2,16,1
2000-12-28,02036946  ,2,338,1
2000-12-28,02078809  ,12,42126,2
2000-12-28,02079783  ,2,58,1
2000-12-28,02105444  ,1,54,1
2000-12-28,02109190  ,1,29,1
2000-12-28,02115917  ,1,81,1
2000-12-28,02157146  ,3,87,1
2000-12-28,02167961  ,1,45,1
2000-12-29,00081412  ,3,134,1
2000-12-29,00219716  ,1,148,1
2000-12-29,00350846  ,21,136103,2
2000-12-29,00387828  ,6,144,1
2000-12-29,00791762  ,1,58,1
2000-12-29,00866989  ,2,124,1
2000-12-29,01026382  ,1,20,1
2000-12-29,01195118  ,1,20,1
2000-12-29,01208665  ,1,45,1
2000-12-29,01241044  ,7,105,1
2000-12-29,01287318  ,1,189,1
2000-12-29,01307719  ,1,13,1
2000-12-29,01314557  ,1,109,1
2000-12-29,01384505  ,2,58,1
2000-12-29,01429510  ,1,39,1
2000-12-29,01430479  ,1,35,1
2000-12-29,01466430  ,1,48,1
2000-12-29,01529128  ,1,49,1
2000-12-29,01532470  ,1,235,1
2000-12-29,01536256  ,2,124,1
2000-12-29,01568448  ,1,120,1
2000-12-29,01568592  ,111,42591640,3
2000-12-29,01608199  ,1,33,1
2000-12-29,01617894  ,1,35,1
2000-12-29,01675337  ,1,95,1
2000-12-29,01709582  ,1,25,1
2000-12-29,01778977  ,1,19,1
2000-12-29,01846812  ,1,81,1
2000-12-29,01868647  ,1,24,1
2000-12-29,01970012  ,2,358,1
2000-12-29,01985269  ,1112,2928103100,4
2000-12-29,02052434  ,1,63,1
2000-12-29,02100135  ,1,38,1
2000-12-29,02100418  ,1,27,1
2000-12-29,02116099  ,1,49,1
2000-12-30,00190138  ,1,425,1
2000-12-30,00410434  ,2,84,1
2000-12-30,00424103  ,2,58,1
2000-12-30,00476591  ,2,200,1
2000-12-30,00484558  ,3,558,1
2000-12-30,00542357  ,1,53,1
2000-12-30,00670463  ,2,118,1
2000-12-30,00772518  ,1,29,1
2000-12-30,00777681  ,1,284,1
2000-12-30,00820905  ,2,198,1
2000-12-30,00839815  ,1,22,1
2000-12-30,00845021  ,1,25,1
2000-12-30,00949026  ,1,25,1
2000-12-30,01102390  ,1,435,1
2000-12-30,01107791  ,2,378,1
2000-12-30,01175660  ,1,134,1
2000-12-30,01392869  ,11,181132,2
2000-12-30,01409383  ,1,79,1
2000-12-30,01413953  ,1,204,1
2000-12-30,01495348  ,11,99148,2
2000-12-30,01529128  ,1,125,1
2000-12-30,01533705  ,1,28,1
2000-12-30,01542646  ,4,376,1
2000-12-30,01548969  ,1,72,1
2000-12-30,01553321  ,1,41,1
2000-12-30,01586756  ,1,99,1
2000-12-30,01620443  ,1,89,1
2000-12-30,01621389  ,1,99,1
2000-12-30,01623376  ,1,48,1
2000-12-30,01666878  ,1,89,1
2000-12-30,01690200  ,1,186,1
2000-12-30,01719734  ,1,89,1
2000-12-30,01735772  ,1,209,1
2000-12-30,01764895  ,1,22,1
2000-12-30,01785111  ,2,124,1
2000-12-30,01794793  ,2,136,1
2000-12-30,01797312  ,1,35,1
2000-12-30,01846331  ,5,57,1
2000-12-30,01848519  ,1,56,1
2000-12-30,01873177  ,1,149,1
2000-12-30,01944037  ,1,417,1
2000-12-30,01955156  ,1,26,1
2000-12-30,01961171  ,1,29,1
2000-12-30,01985405  ,1,249,1
2000-12-30,02001876  ,1,24,1
2000-12-30,02019765  ,11,4949,2
2000-12-30,02030432  ,1,89,1
2000-12-30,02032023  ,1,159,1
2000-12-30,02045504  ,1,52,1
2000-12-30,02094397  ,2,56,1
2000-12-30,02095417  ,1,29,1
2000-12-30,02097862  ,1,155,1
2000-12-30,02098142  ,1,21,1
2000-12-30,02141541  ,1,28,1
2000-12-30,02152189  ,1,105,1
2000-12-30,02167992  ,21,258225,2
2000-12-30,02168272  ,1,12,1
2000-12-30,02168302  ,1,48,1
2000-12-31,00087049  ,2,94,1
2000-12-31,00154819  ,1,25,1
2000-12-31,00161084  ,1,32,1
2000-12-31,00194655  ,1,55,1
2000-12-31,00219679  ,1,55,1
2000-12-31,00220026  ,1,89,1
2000-12-31,00220972  ,1,42,1
2000-12-31,00302579  ,1,62,1
2000-12-31,00303538  ,1,66,1
2000-12-31,00443531  ,121,24025,2
2000-12-31,00499569  ,1,38,1
2000-12-31,00503488  ,1,18,1
2000-12-31,00558068  ,21,58105,2
2000-12-31,00593519  ,1,34,1
2000-12-31,00601665  ,1,78,1
2000-12-31,00770460  ,2,164,1
2000-12-31,00820233  ,1,75,1
2000-12-31,00861052  ,1,127,1
2000-12-31,00897372  ,2,10,1
2000-12-31,00903363  ,1,50,1
2000-12-31,00941297  ,2,10,1
2000-12-31,00941457  ,1,138,1
2000-12-31,00948401  ,2,36,1
2000-12-31,00966351  ,1,99,1
2000-12-31,00992930  ,1,21,1
2000-12-31,00999564  ,3,84,1
2000-12-31,01025521  ,1,237,1
2000-12-31,01036121  ,1,99,1
2000-12-31,01053654  ,1,29,1
2000-12-31,01094008  ,1,27,1
2000-12-31,01115512  ,1,88,1
2000-12-31,01136364  ,2,190,1
2000-12-31,01184969  ,21,124125,2
2000-12-31,01199802  ,1,69,1
2000-12-31,01211504  ,2,80,1
2000-12-31,01243833  ,1,45,1
2000-12-31,01276565  ,2,130,1
2000-12-31,01282795  ,1,24,1
2000-12-31,01284423  ,1,91,1
2000-12-31,01335859  ,1,85,1
2000-12-31,01337402  ,1,49,1
2000-12-31,01353112  ,1,18,1
2000-12-31,01358582  ,1,19,1
2000-12-31,01365252  ,11,7039,2
2000-12-31,01401110  ,6,336,1
2000-12-31,01404005  ,3,13,1
2000-12-31,01418095  ,1,9,1
2000-12-31,01423921  ,1,27,1
2000-12-31,01423945  ,2,58,1
2000-12-31,01424331  ,6,228,1
2000-12-31,01441154  ,1,38,1
2000-12-31,01448375  ,2,86,1
2000-12-31,01457032  ,1,169,1
2000-12-31,01501049  ,1,23,1
2000-12-31,01503739  ,1,50,1
2000-12-31,01523935  ,1,47,1
2000-12-31,01541656  ,1,229,1
2000-12-31,01542479  ,1,179,1
2000-12-31,01550320  ,1,16,1
2000-12-31,01557510  ,1,108,1
2000-12-31,01561951  ,1,175,1
2000-12-31,01586688  ,2,218,1
2000-12-31,01589115  ,1,49,1
2000-12-31,01598834  ,1,229,1
2000-12-31,01612530  ,1,198,1
2000-12-31,01620207  ,1,50,1
2000-12-31,01622287  ,1,79,1
2000-12-31,01636192  ,1,124,1
2000-12-31,01647983  ,1,65,1
2000-12-31,01648102  ,2,199,1
2000-12-31,01654264  ,2,10,1
2000-12-31,01655964  ,1,159,1
2000-12-31,01671551  ,1,46,1
2000-12-31,01691184  ,1,99,1
2000-12-31,01696486  ,1,24,1
2000-12-31,01699715  ,1,39,1
2000-12-31,01714883  ,2,131,1
2000-12-31,01715521  ,1,155,1
2000-12-31,01715767  ,1,28,1
2000-12-31,01728545  ,1,120,1
2000-12-31,01733488  ,2,50,1
2000-12-31,01734881  ,1,105,1
2000-12-31,01736113  ,1,24,1
2000-12-31,01751253  ,1,39,1
2000-12-31,01761443  ,1,419,1
2000-12-31,01765991  ,1,99,1
2000-12-31,01775624  ,1,95,1
2000-12-31,01828603  ,1,65,1
2000-12-31,01846812  ,1,26,1
2000-12-31,01848335  ,1,147,1
2000-12-31,01851823  ,1,29,1
2000-12-31,01856996  ,11,6939,2
2000-12-31,01859324  ,1,89,1
2000-12-31,01860177  ,2,46,1
2000-12-31,01872088  ,1,149,1
2000-12-31,01886955  ,1,55,1
2000-12-31,01889079  ,1,75,1
2000-12-31,01889376  ,11,5636,2
2000-12-31,01916980  ,1,50,1
2000-12-31,01944723  ,1,56,1
2000-12-31,01984767  ,1,60,1
2000-12-31,02007748  ,1,99,1
2000-12-31,02008998  ,1,24,1
2000-12-31,02011721  ,1,28,1
2000-12-31,02020594  ,1,119,1
2000-12-31,02036762  ,5,446,1
2000-12-31,02065731  ,1,65,1
2000-12-31,02096339  ,1,129,1
2000-12-31,02105345  ,2,10,1
2000-12-31,02108223  ,1,134,1
2000-12-31,02112589  ,1,159,1
2000-12-31,02115023  ,1,199,1
2000-12-31,02124957  ,1,93,1
2000-12-31,02125299  ,11,6615,2
2000-12-31,02126135  ,3,72,1
2000-12-31,02126296  ,1,38,1
2000-12-31,02127019  ,1,28,1
2000-12-31,02142258  ,1,1190,1
2000-12-31,02151526  ,1,75,1
2000-12-31,02156316  ,1,33,1
2000-12-31,02164007  ,1,36,1
2000-12-31,02168067  ,1,299,1
2001-01-01,00089739  ,1,89,1
2001-01-01,00136761  ,1,99,1
2001-01-01,00197625  ,1,47,1
2001-01-01,00202190  ,2,40,1
2001-01-01,00268653  ,2,48,1
2001-01-01,00281980  ,2,60,1
2001-01-01,00321433  ,1,45,1
2001-01-01,00443104  ,1,59,1
2001-01-01,00489133  ,1,129,1
2001-01-01,00627832  ,1,32,1
2001-01-01,00659604  ,2,850,1
2001-01-01,00689281  ,1,62,1
2001-01-01,00702515  ,13,37264,2
2001-01-01,00792042  ,1,45,1
2001-01-01,00792394  ,2,118,1
2001-01-01,00818667  ,1,288,1
2001-01-01,00822374  ,2,50,1
2001-01-01,00825320  ,2,104,1
2001-01-01,00838221  ,1,84,1
2001-01-01,00897679  ,1,115,1
2001-01-01,00898799  ,1,68,1
2001-01-01,00911061  ,1,17,1
2001-01-01,00941945  ,1,110,1
2001-01-01,01004373  ,2,170,1
2001-01-01,01033571  ,2,124,1
2001-01-01,01045147  ,1,23,1
2001-01-01,01132182  ,1,68,1
2001-01-01,01160604  ,2,84,1
2001-01-01,01168709  ,1,81,1
2001-01-01,01179897  ,1,78,1
2001-01-01,01186031  ,1,54,1
2001-01-01,01234567  ,31,114119,2
2001-01-01,01263114  ,1,129,1
2001-01-01,01265385  ,1,86,1
2001-01-01,01274592  ,1,44,1
2001-01-01,01347661  ,2,58,1
2001-01-01,01409727  ,1,152,1
2001-01-01,01470154  ,3,42,1
2001-01-01,01475746  ,1,130,1
2001-01-01,01496796  ,1,90,1
2001-01-01,01536713  ,11,15838,2
2001-01-01,01555936  ,1,85,1
2001-01-01,01562538  ,1,33,1
2001-01-01,01571516  ,3,264,1
2001-01-01,01581911  ,1,66,1
2001-01-01,01592153  ,1,25,1
2001-01-01,01593815  ,3,87,1
2001-01-01,01616583  ,1,86,1
2001-01-01,01619744  ,1,170,1
2001-01-01,01626681  ,21,8652,2
2001-01-01,01633832  ,1,57,1
2001-01-01,01635614  ,1,61,1
2001-01-01,01638875  ,1,42,1
2001-01-01,01641912  ,1,19,1
2001-01-01,01648683  ,11,2226,2
2001-01-01,01650464  ,1,159,1
2001-01-01,01652659  ,1,329,1
2001-01-01,01688313  ,2,40,1
2001-01-01,01703696  ,1,269,1
2001-01-01,01704556  ,1,32,1
2001-01-01,01708820  ,1,56,1
2001-01-01,01709803  ,1,85,1
2001-01-01,01711042  ,1,19,1
2001-01-01,01716207  ,1,45,1
2001-01-01,01720952  ,1,69,1
2001-01-01,01721645  ,1,16,1
2001-01-01,01722611  ,1,59,1
2001-01-01,01726909  ,1,52,1
2001-01-01,01730012  ,1,40,1
2001-01-01,01735109  ,1,149,1
2001-01-01,01747164  ,1,55,1
2001-01-01,01787719  ,1,118,1
2001-01-01,01810745  ,1,47,1
2001-01-01,01811902  ,2,28,1
2001-01-01,01814644  ,1,124,1
2001-01-01,01818918  ,1,45,1
2001-01-01,01819090  ,1,52,1
2001-01-01,01823813  ,2,297,1
2001-01-01,01835373  ,2,196,1
2001-01-01,01849226  ,2,44,1
2001-01-01,01852905  ,1,129,1
2001-01-01,01862447  ,1,67,1
2001-01-01,01874020  ,1,288,1
2001-01-01,01881127  ,1,179,1
2001-01-01,01885514  ,1,125,1
2001-01-01,01899177  ,1,159,1
2001-01-01,01902563  ,1,60,1
2001-01-01,01916577  ,1,22,1
2001-01-01,01965766  ,1,28,1
2001-01-01,01990423  ,1,160,1
2001-01-01,02006031  ,1,129,1
2001-01-01,02034485  ,1,78,1
2001-01-01,02045894  ,1,24,1
2001-01-01,02060514  ,1,32,1
2001-01-01,02093239  ,1,39,1
2001-01-01,02097381  ,1,105,1
2001-01-01,02102016  ,3,141,1
2001-01-01,02127354  ,1,159,1
2001-01-01,02127408  ,2,40,1
2001-01-01,02141497  ,1,249,1
2001-01-01,02147147  ,1,30,1
2001-01-01,02163062  ,1,25,1
2001-01-01,02167992  ,1,99,1
2001-01-01,02168647  ,1,28,1
2001-01-01,02168746  ,1,25,1
2001-01-01,02168807  ,3,384,1
2001-01-01,02168883  ,1,58,1
2001-01-02,00021951  ,3,15,1
2001-01-02,00151832  ,1,129,1
2001-01-02,00152198  ,1,110,1
2001-01-02,00322201  ,1,78,1
2001-01-02,00350341  ,1,45,1
2001-01-02,00399326  ,1,82,1
2001-01-02,00550697  ,1,59,1
2001-01-02,00583251  ,1,54,1
2001-01-02,00594691  ,9,270,1
2001-01-02,00842525  ,1,18,1
2001-01-02,00926164  ,1,84,1
2001-01-02,01098143  ,2,108,1
2001-01-02,01161526  ,1,19,1
2001-01-02,01162004  ,1,325,1
2001-01-02,01192186  ,1,159,1
2001-01-02,01271812  ,12,312,1
2001-01-02,01383416  ,1,18,1
2001-01-02,01428582  ,1,89,1
2001-01-02,01486018  ,3,162,1
2001-01-02,01486674  ,1,249,1
2001-01-02,01490671  ,1,38,1
2001-01-02,01553949  ,1,1950,1
2001-01-02,01561784  ,1,20,1
2001-01-02,01578812  ,1,56,1
2001-01-02,01668490  ,1,67,1
2001-01-02,01672077  ,1,49,1
2001-01-02,01704068  ,11,12954,2
2001-01-02,01719109  ,1,38,1
2001-01-02,01721096  ,2,138,1
2001-01-02,01740479  ,1,50,1
2001-01-02,01768589  ,1,69,1
2001-01-02,01800531  ,1,72,1
2001-01-02,01802139  ,1,35,1
2001-01-02,01827958  ,2,296,1
2001-01-02,01842463  ,1,34,1
2001-01-02,01851403  ,1,210,1
2001-01-02,01886207  ,1,43,1
2001-01-02,01889512  ,1,129,1
2001-01-02,01918885  ,2,85,1
2001-01-02,01934724  ,1,13,1
2001-01-02,01958676  ,1,52,1
2001-01-02,01959505  ,1,33,1
2001-01-02,01981827  ,1,43,1
2001-01-02,02023670  ,1,50,1
2001-01-02,02041063  ,1,29,1
2001-01-02,02078649  ,1,28,1
2001-01-02,02086620  ,1,32,1
2001-01-02,02118413  ,1,39,1
2001-01-02,02160092  ,1,89,1
2001-01-02,02164359  ,1,75,1
2001-01-03,00000000  ,3,207,1
2001-01-03,00199599  ,1,1180,1
2001-01-03,00338509  ,3,57,1
2001-01-03,00724661  ,1,45,1
2001-01-03,00781343  ,1,54,1
2001-01-03,00784849  ,1,129,1
2001-01-03,00832786  ,3,180,1
2001-01-03,00904445  ,1,89,1
2001-01-03,00942621  ,1,129,1
2001-01-03,00965163  ,11,11923,2
2001-01-03,01188059  ,1,99,1
2001-01-03,01208481  ,3,135,1
2001-01-03,01227550  ,2,158,1
2001-01-03,01318395  ,2,64,1
2001-01-03,01371116  ,1,119,1
2001-01-04,00040761  ,2,64,1
2001-01-04,00470865  ,11,1669,2
2001-01-04,00558082  ,1,26,1
2001-01-04,00594691  ,1,50,1
2001-01-04,00628389  ,2,118,1
2001-01-04,00861014  ,2,598,1
2001-01-04,00935456  ,3,27,1
2001-01-04,01053296  ,1,219,1
2001-01-04,01064384  ,1,107,1
2001-01-04,01181951  ,1,299,1
2001-01-04,01300307  ,3,144,1
2001-01-05,00081412  ,1,26,1
2001-01-05,00433129  ,1,240,1
2001-01-05,00502139  ,4,72,1
